Date,Region,Facility,Energy_MWh,Emission_Factor,Production,Emissions_tCO2,Waste_Kg,Renewable_percent,Transport_Emissions,PolicyWeight
"Thursday, January 01, 2015",Region 2,Facility 36,5144.75187,EF,21528.0,1581.65,2214982.0,0.0,0,1.2
"Wednesday, February 01, 2023",Region 3,Facility 44,5194.77538,EF,4608.0,685.58,124944.0,40.0,0,0.8
"Saturday, April 01, 2023",Region 2,Facility 30,5219.12698,EF,3497.56,554.72,277460.0,99.9333,0,1.2
"Thursday, May 01, 2025",Region 1,Facility 43,5255.55835,EF,1472.21,584.83,85118.5,40.0,0,0.8
"Friday, September 01, 2023",Region 1,Facility 43,5259.02944,EF,1643.62,653.4,217288.2,40.0,0,0.8
"Tuesday, November 01, 2022",Region 3,Facility 44,5278.04738,EF,4072.0,697.52,137557.0,40.0,0,0.8
"Tuesday, August 01, 2023",Region 1,Facility 43,5286.30869,EF,1580.41,649.2,388029.5,40.0,0,0.8
"Friday, April 01, 2022",Region 3,Facility 44,5318.314,EF,3332.0,683.95,122989.0,40.0,0,0.8
"Wednesday, January 01, 2025",Region 2,Facility 30,5321.5532,EF,4715.93,569.32,318980.0,33.7774,0,1.2
"Thursday, January 01, 2015",Region 3,Facility 38,5335.61876,EF,53941.0,1829.91,365590.0,0.0,0,0.8
"Thursday, June 01, 2023",Region 1,Facility 43,5338.60587,EF,1752.15,649.9,291541.0,40.0,0,0.8
"Sunday, October 01, 2023",Region 3,Facility 44,5353.07,EF,3694.0,637.36,158083.0,40.0,0,0.8
"Saturday, January 01, 2022",Region 3,Facility 44,5353.928,EF,4507.0,685.24,153251.0,40.0,0,0.8
"Thursday, May 01, 2025",Region 3,Facility 44,5381.596,EF,3818.0,628.9,119448.0,40.0,0,0.8
"Tuesday, February 01, 2022",Region 3,Facility 44,5391.434,EF,4610.0,678.4,149432.0,40.0,0,0.8
"Monday, January 01, 2024",Region 2,Facility 30,5430.46366,EF,5919.46,544.77,477780.0,99.8036,0,1.2
"Thursday, August 01, 2024",Region 2,Facility 45,5435.01909,EF,39720.0,328.23,684090.0,99.7974,0,1.2
"Saturday, July 01, 2023",Region 1,Facility 43,5449.2489,EF,1676.02,667.02,350921.5,40.0,0,0.8
"Wednesday, March 01, 2023",Region 3,Facility 44,5453.23822,EF,4803.0,696.15,169297.0,40.0,0,0.8
"Sunday, June 01, 2025",Region 2,Facility 45,5457.098,EF,38251.35,304.16,696880.0,99.6817,0,1.2
"Monday, April 01, 2024",Region 1,Facility 43,5485.2528,EF,1693.57,662.08,92500.0,40.0,0,0.8
"Thursday, February 01, 2024",Region 3,Facility 44,5498.562,EF,4572.0,705.51,155452.0,40.0,0,0.8
"Thursday, January 01, 2015",Region 1,Facility 31,5498.93425,EF,1057.88,832.9,152183.8,0.0,0,0.8
"Sunday, September 01, 2024",Region 2,Facility 45,5508.14527,EF,39589.0,354.68,664240.0,99.9602,0,1.2
"Sunday, September 01, 2024",Region 3,Facility 44,5516.093,EF,4433.0,607.38,148703.0,40.0,0,0.8
"Saturday, June 01, 2024",Region 2,Facility 45,5529.71638,EF,41747.81,346.71,670980.0,99.9518,0,1.2
"Saturday, January 01, 2022",Region 1,Facility 43,5567.83498,EF,1622.34,685.37,310324.0,40.0,0,0.8
"Sunday, January 01, 2023",Region 2,Facility 30,5591.26308,EF,5047.2,566.98,378190.0,99.8203,0,1.2
"Sunday, January 01, 2023",Region 3,Facility 44,5613.67628,EF,5167.0,732.43,168671.0,40.0,0,0.8
"Tuesday, March 01, 2022",Region 2,Facility 30,5622.11767,EF,3877.97,531.9,352734.0,99.9564,0,1.2
"Saturday, April 01, 2023",Region 2,Facility 45,5629.6647,EF,31954.7,725.0,520760.0,0.0,0,1.2
"Thursday, December 01, 2022",Region 2,Facility 30,5632.43667,EF,4328.08,587.26,361540.0,99.8178,0,1.2
"Wednesday, January 01, 2025",Region 3,Facility 44,5655.783,EF,4937.0,723.2,178695.0,40.0,0,0.8
"Friday, March 01, 2024",Region 3,Facility 44,5675.372,EF,3683.0,716.67,133937.0,40.0,0,0.8
"Wednesday, February 01, 2023",Region 1,Facility 43,5677.86218,EF,1864.08,710.09,597013.5,40.0,0,0.8
"Thursday, December 01, 2022",Region 3,Facility 44,5685.427,EF,4618.0,764.67,145022.0,40.0,0,0.8
"Friday, November 01, 2024",Region 1,Facility 43,5690.88418,EF,1701.07,696.73,107286.0,40.0,0,0.8
"Tuesday, July 01, 2025",Region 3,Facility 44,5691.766,EF,3351.0,662.86,159610.0,40.0,0,0.8
"Sunday, May 01, 2022",Region 3,Facility 44,5692.88,EF,4598.0,684.74,167941.5,40.0,0,0.8
"Saturday, February 01, 2025",Region 1,Facility 43,5700.62484,EF,1688.6,679.0,93302.5,40.0,0,0.8
"Sunday, January 01, 2023",Region 1,Facility 43,5746.72978,EF,1926.08,713.1,243113.5,40.0,0,0.8
"Wednesday, January 01, 2025",Region 3,Facility 46,5763.86453,EF,1984.13,497.55,623833.47,40.0,0,0.8
"Wednesday, June 01, 2022",Region 3,Facility 44,5821.31,EF,4303.0,704.03,106197.5,40.0,0,0.8
"Thursday, May 01, 2025",Region 2,Facility 45,5855.885,EF,39349.18,438.03,776980.0,99.2735,0,1.2
"Wednesday, November 01, 2023",Region 1,Facility 43,5862.91455,EF,1736.48,733.76,799533.0,40.0,0,0.8
"Friday, August 01, 2025",Region 3,Facility 44,5863.20185,EF,4150.64,663.3,109857.0,40.0,0,0.8
"Friday, July 01, 2022",Region 3,Facility 44,5870.924,EF,4303.0,678.27,151284.0,40.0,0,0.8
"Monday, April 01, 2024",Region 3,Facility 44,5886.066,EF,4195.0,716.64,145485.0,40.0,0,0.8
"Saturday, June 01, 2024",Region 3,Facility 44,5902.101,EF,4148.0,657.68,136336.0,40.0,0,0.8
"Monday, July 01, 2024",Region 2,Facility 45,5906.58771,EF,42674.05,334.07,882900.0,99.7976,0,1.2
"Sunday, June 01, 2025",Region 3,Facility 44,5909.243,EF,4024.0,730.32,159610.0,40.0,0,0.8
"Thursday, June 01, 2023",Region 3,Facility 44,5964.65132,EF,4893.0,689.88,152639.0,40.0,0,0.8
"Monday, July 01, 2024",Region 3,Facility 44,5969.76113,EF,4297.0,665.42,148626.0,40.0,0,0.8
"Monday, August 01, 2022",Region 3,Facility 44,5979.567,EF,4303.0,734.76,129452.0,40.0,0,0.8
"Sunday, September 01, 2024",Region 1,Facility 43,6053.98763,EF,2028.76,745.06,121731.8,40.0,0,0.8
"Saturday, July 01, 2023",Region 2,Facility 45,6055.63699,EF,43716.92,362.6,789560.0,0.0,0,1.2
"Friday, November 01, 2024",Region 3,Facility 44,6087.38,EF,5808.0,758.59,138149.6,40.0,0,0.8
"Thursday, September 01, 2022",Region 2,Facility 45,6093.13133,EF,38210.21,796.68,742900.0,0.0,0,1.2
"Friday, March 01, 2024",Region 1,Facility 43,6120.86023,EF,1719.03,775.73,84688.5,40.0,0,0.8
"Thursday, September 01, 2022",Region 3,Facility 44,6133.166,EF,3426.0,718.06,192145.5,40.0,0,0.8
"Wednesday, November 01, 2023",Region 3,Facility 44,6164.841,EF,4615.0,802.45,163020.0,40.0,0,0.8
"Friday, August 01, 2025",Region 2,Facility 45,6183.52651,EF,38837.79,393.65,684240.0,40.0,0,1.2
"Monday, May 01, 2023",Region 2,Facility 45,6193.73132,EF,34834.01,772.59,645820.0,0.0,0,1.2
"Tuesday, March 01, 2022",Region 3,Facility 44,6194.03558,EF,5008.0,794.03,156903.0,40.0,0,0.8
"Tuesday, October 01, 2024",Region 3,Facility 44,6205.881,EF,4010.07,754.63,139175.0,40.0,0,0.8
"Wednesday, May 01, 2024",Region 1,Facility 43,6237.96237,EF,1998.47,760.26,131702.5,40.0,0,0.8
"Friday, July 01, 2022",Region 1,Facility 43,6245.34274,EF,1987.24,768.5,467633.0,40.0,0,0.8
"Sunday, May 01, 2022",Region 1,Facility 43,6260.33973,EF,2082.34,765.69,406314.5,40.0,0,0.8
"Wednesday, March 01, 2023",Region 1,Facility 43,6283.47201,EF,2083.21,790.82,330610.0,40.0,0,0.8
"Friday, September 01, 2023",Region 3,Facility 44,6296.91741,EF,5225.0,735.35,136674.5,40.0,0,0.8
"Tuesday, August 01, 2023",Region 3,Facility 44,6302.50838,EF,4610.0,723.99,170681.0,40.0,0,0.8
"Thursday, December 01, 2022",Region 1,Facility 43,6314.56247,EF,2162.38,792.9,486081.0,40.0,0,0.8
"Saturday, March 01, 2025",Region 1,Facility 43,6316.11775,EF,1754.56,751.41,120394.5,40.0,0,0.8
"Tuesday, July 01, 2025",Region 2,Facility 45,6333.01898,EF,40508.08,368.78,717660.0,99.843,0,1.2
"Monday, May 01, 2023",Region 1,Facility 43,6362.10178,EF,2119.04,801.46,380655.9,40.0,0,0.8
"Friday, August 01, 2025",Region 1,Facility 43,6377.6814,EF,2062.94,770.09,85719.5,40.0,0,0.8
"Saturday, October 01, 2022",Region 3,Facility 44,6423.417,EF,5759.0,825.72,188201.5,40.0,0,0.8
"Tuesday, April 01, 2025",Region 2,Facility 45,6657.813,EF,40163.1,814.39,684890.0,46.7691,0,1.2
"Monday, August 01, 2022",Region 2,Facility 45,6756.43906,EF,38116.7,828.5,826380.0,0.0,0,1.2
"Thursday, June 01, 2023",Region 2,Facility 45,6771.33356,EF,37287.11,795.08,653100.0,0.0,0,1.2
"Tuesday, March 01, 2022",Region 1,Facility 43,6772.85159,EF,2197.35,853.76,638868.0,40.0,0,0.8
"Thursday, February 01, 2024",Region 1,Facility 43,6818.27578,EF,2446.65,876.91,102596.0,40.0,0,0.8
"Friday, September 01, 2023",Region 2,Facility 45,6850.6388,EF,38579.0,801.7,753880.0,0.0,0,1.2
"Tuesday, October 01, 2024",Region 2,Facility 45,6928.12515,EF,44829.0,830.44,706450.0,48.3939,0,1.2
"Friday, July 01, 2022",Region 2,Facility 45,6944.37006,EF,43835.97,831.95,844960.0,0.0,0,1.2
"Thursday, August 01, 2024",Region 3,Facility 44,6961.067,EF,5094.0,822.34,141888.0,40.0,0,0.8
"Friday, April 01, 2022",Region 2,Facility 45,6974.23708,EF,41570.05,900.09,554370.0,0.0,0,1.2
"Monday, April 01, 2024",Region 2,Facility 45,6981.14825,EF,43615.75,866.22,680000.0,0.0,0,1.2
"Wednesday, June 01, 2022",Region 2,Facility 45,6982.47256,EF,42498.31,855.62,685370.0,0.0,0,1.2
"Saturday, October 01, 2022",Region 2,Facility 45,7061.24455,EF,46754.85,924.46,666150.0,0.0,0,1.2
"Saturday, June 01, 2024",Region 1,Facility 43,7111.21034,EF,2545.87,900.09,108224.0,40.0,0,0.8
"Tuesday, August 01, 2023",Region 2,Facility 45,7169.06711,EF,41505.01,829.58,667080.0,0.0,0,1.2
"Sunday, May 01, 2022",Region 2,Facility 45,7231.54749,EF,42126.0,915.77,706110.0,0.0,0,1.2
"Wednesday, March 01, 2023",Region 2,Facility 45,7282.63895,EF,32073.27,989.47,787490.0,0.0,0,1.2
"Wednesday, January 01, 2025",Region 1,Facility 43,7297.98029,EF,2287.73,895.34,81902.0,40.0,0,0.8
"Tuesday, October 01, 2024",Region 1,Facility 43,7325.04542,EF,2480.65,921.29,107946.3,40.0,0,0.8
"Thursday, August 01, 2024",Region 1,Facility 43,7341.89212,EF,2542.74,932.03,103296.5,40.0,0,0.8
"Tuesday, November 01, 2022",Region 1,Facility 43,7418.44957,EF,2664.51,945.13,375878.0,40.0,0,0.8
"Wednesday, June 01, 2022",Region 1,Facility 43,7475.8997,EF,2478.52,942.0,402462.0,40.0,0,0.8
"Monday, July 01, 2024",Region 1,Facility 43,7572.24798,EF,2678.03,961.02,95461.5,40.0,0,0.8
"Tuesday, November 01, 2022",Region 2,Facility 45,7586.33909,EF,44017.92,1006.16,783740.0,0.0,0,1.2
"Friday, November 01, 2024",Region 2,Facility 45,7616.16649,EF,42610.0,965.95,719670.0,18.4175,0,1.2
"Thursday, February 01, 2024",Region 2,Facility 45,7635.86092,EF,41565.35,1009.48,676120.0,0.0,0,1.2
"Saturday, March 01, 2025",Region 2,Facility 45,7664.438,EF,44477.0,962.63,755790.0,44.0268,0,1.2
"Friday, March 01, 2024",Region 2,Facility 45,7688.0761,EF,40322.49,1015.14,762060.0,0.0,0,1.2
"Sunday, December 01, 2024",Region 2,Facility 45,7701.63114,EF,37829.0,978.96,535480.0,14.7489,0,1.2
"Thursday, December 01, 2022",Region 2,Facility 45,7711.63121,EF,37264.0,1038.72,719500.0,0.0,0,1.2
"Sunday, June 01, 2025",Region 1,Facility 43,7818.99125,EF,2674.34,971.04,99191.0,40.0,0,0.8
"Sunday, December 01, 2024",Region 1,Facility 43,7839.87327,EF,2878.9,980.32,88257.5,40.0,0,0.8
"Sunday, October 01, 2023",Region 2,Facility 45,7894.82706,EF,48846.0,983.91,788740.0,0.0,0,1.2
"Thursday, September 01, 2022",Region 1,Facility 43,7902.42193,EF,2727.93,1024.38,384892.5,40.0,0,0.8
"Saturday, October 01, 2022",Region 1,Facility 43,7965.35363,EF,2791.06,1026.27,508755.5,40.0,0,0.8
"Wednesday, November 01, 2023",Region 2,Facility 45,7971.33362,EF,43972.14,1017.8,750160.0,0.0,0,1.2
"Tuesday, July 01, 2025",Region 1,Facility 43,8060.32177,EF,2733.75,997.91,96142.0,40.0,0,0.8
"Wednesday, February 01, 2023",Region 2,Facility 45,8071.94023,EF,42683.81,1051.99,723280.0,0.0,0,1.2
"Tuesday, February 01, 2022",Region 2,Facility 45,8126.17338,EF,47815.93,1077.53,836250.0,0.0,0,1.2
"Saturday, January 01, 2022",Region 2,Facility 30,8284.32267,EF,5759.0,994.09,404925.0,99.8512,0,1.2
"Wednesday, January 01, 2025",Region 2,Facility 45,8370.70794,EF,45833.0,1052.32,871390.0,18.8941,0,1.2
"Sunday, January 01, 2023",Region 2,Facility 45,8382.49023,EF,46446.91,1105.3,693680.0,0.0,0,1.2
"Saturday, February 01, 2025",Region 2,Facility 45,8420.95592,EF,39440.0,1074.84,627330.0,38.4565,0,1.2
"Friday, December 01, 2023",Region 3,Facility 46,8423.19917,EF,598.66,1012.78,389396.13,40.0,0,0.8
"Friday, December 01, 2023",Region 2,Facility 45,8633.12805,EF,38209.55,1120.81,650890.0,0.0,0,1.2
"Thursday, January 01, 2015",Region 1,Facility 5,8683.52807,EF,18271.0,2376.37,190984.0,0.0,0,0.8
"Tuesday, March 01, 2022",Region 2,Facility 45,8763.1686,EF,48205.07,1196.29,944260.0,0.0,0,1.2
"Saturday, January 01, 2022",Region 2,Facility 45,9093.1222,EF,49017.76,1216.13,786910.0,0.0,0,1.2
"Thursday, January 01, 2015",Region 1,Facility 19,9260.68576,EF,58796.04,5931.16,1946985.8,0.0,0,0.8
"Thursday, January 01, 2015",Region 1,Facility 34,9672.032,EF,70842.29,4243.82,2527863.6,0.0,0,0.8
"Monday, July 01, 2024",Region 3,Facility 46,9885.96963,EF,1024.44,1121.72,723369.56,40.0,0,0.8
"Monday, January 01, 2024",Region 2,Facility 45,9937.33363,EF,48587.0,1325.3,924630.0,0.0,0,1.2
"Thursday, January 01, 2015",Region 4,Facility 47,9940.379,EF,52402.0,5694.9,1618875.0,0.0,0,1.0
"Thursday, January 01, 2015",Region 1,Facility 15,10162.53637,EF,27638.71,5100.52,1898771.0,0.0,0,0.8
"Thursday, January 01, 2015",Region 1,Facility 8,10902.66109,EF,23062.9,5997.58,1431200.0,0.0,0,0.8
"Thursday, January 01, 2015",Region 1,Facility 14,11428.93308,EF,73106.0,3196.39,1179434.0,0.0,0,0.8
"Monday, July 01, 2024",Region 3,Facility 48,11486.13873,EF,855.0,339.0,102012.93,40.0,0,0.8
"Friday, August 01, 2025",Region 3,Facility 48,11668.97027,EF,3258.0,673.33,187605.81,40.0,0,0.8
"Saturday, June 01, 2024",Region 3,Facility 48,11694.08971,EF,2878.0,415.64,184167.58,40.0,0,0.8
"Thursday, August 01, 2024",Region 3,Facility 48,12075.62899,EF,2694.0,400.87,117435.07,40.0,0,0.8
"Monday, August 01, 2022",Region 3,Facility 46,12434.06073,EF,3975.04,1382.43,423933.03,40.0,0,0.8
"Tuesday, October 01, 2024",Region 3,Facility 48,12705.51576,EF,4794.0,475.07,150737.82,40.0,0,0.8
"Tuesday, July 01, 2025",Region 3,Facility 48,12827.42344,EF,3101.0,629.35,160027.39,40.0,0,0.8
"Friday, September 01, 2023",Region 3,Facility 48,12915.19412,EF,3530.0,583.67,197784.42,40.0,0,0.8
"Thursday, September 01, 2022",Region 3,Facility 46,12956.13082,EF,3401.67,1586.05,327971.84,40.0,0,0.8
"Thursday, January 01, 2015",Region 1,Facility 11,12999.01061,EF,14987.85,2704.03,342784.5,0.0,0,0.8
"Sunday, June 01, 2025",Region 3,Facility 48,13042.48028,EF,3887.0,575.5,130634.6,40.0,0,0.8
"Friday, March 01, 2024",Region 3,Facility 48,13110.23719,EF,4041.2,697.42,209078.87,40.0,0,0.8
"Sunday, September 01, 2024",Region 3,Facility 48,13139.16961,EF,4685.0,462.52,157904.58,40.0,0,0.8
"Thursday, January 01, 2015",Region 1,Facility 17,13158.776,EF,15066.88,3323.43,869356.0,0.0,0,0.8
"Monday, April 01, 2024",Region 3,Facility 48,13167.82881,EF,5160.0,618.37,309712.87,40.0,0,0.8
"Thursday, June 01, 2023",Region 3,Facility 48,13244.65187,EF,4872.0,672.9,344448.98,40.0,0,0.8
"Saturday, July 01, 2023",Region 3,Facility 48,13248.84192,EF,4296.0,669.68,190009.85,40.0,0,0.8
"Sunday, October 01, 2023",Region 3,Facility 48,13288.13348,EF,4168.0,750.64,170614.24,40.0,0,0.8
"Monday, May 01, 2023",Region 3,Facility 48,13322.05356,EF,5458.0,587.5,275912.98,40.0,0,0.8
"Saturday, April 01, 2023",Region 3,Facility 48,13359.23963,EF,5647.0,649.84,297012.29,40.0,0,0.8
"Friday, July 01, 2022",Region 3,Facility 48,13372.83268,EF,5151.0,649.11,361876.0,40.0,0,0.8
"Friday, November 01, 2024",Region 3,Facility 48,13385.76545,EF,5010.0,654.75,235405.37,40.0,0,0.8
"Wednesday, November 01, 2023",Region 3,Facility 48,13415.84665,EF,4490.0,775.58,252499.45,40.0,0,0.8
"Wednesday, May 01, 2024",Region 3,Facility 48,13424.4186,EF,4402.0,641.15,291841.33,40.0,0,0.8
"Thursday, May 01, 2025",Region 3,Facility 48,13456.01248,EF,4019.0,703.47,242944.08,40.0,0,0.8
"Saturday, March 01, 2025",Region 3,Facility 48,13489.01605,EF,2761.0,753.95,162658.23,40.0,0,0.8
"Wednesday, June 01, 2022",Region 3,Facility 48,13542.94342,EF,4987.0,711.04,456577.01,40.0,0,0.8
"Thursday, January 01, 2015",Region 1,Facility 23,13545.59006,EF,3931.0,5719.4,587232.0,0.0,0,0.8
"Monday, August 01, 2022",Region 3,Facility 48,13580.11636,EF,5678.0,537.81,305739.4,40.0,0,0.8
"Thursday, February 01, 2024",Region 3,Facility 48,13709.04846,EF,4506.0,745.01,246890.33,40.0,0,0.8
"Tuesday, April 01, 2025",Region 3,Facility 48,13764.5854,EF,4121.0,753.31,269161.72,40.0,0,0.8
"Tuesday, July 01, 2025",Region 3,Facility 46,13784.68696,EF,3700.59,1671.79,404072.22,40.0,0,0.8
"Sunday, May 01, 2022",Region 3,Facility 48,13785.348,EF,6306.0,718.32,413032.07,40.0,0,0.8
"Friday, December 01, 2023",Region 3,Facility 48,13793.03035,EF,2546.0,836.98,194287.22,40.0,0,0.8
"Sunday, January 01, 2023",Region 3,Facility 46,13810.44599,EF,2378.3,1844.74,454748.79,40.0,0,0.8
"Thursday, December 01, 2022",Region 3,Facility 48,13937.17059,EF,3624.0,726.05,225669.46,40.0,0,0.8
"Tuesday, August 01, 2023",Region 3,Facility 48,14054.63439,EF,6049.0,688.73,223414.66,40.0,0,0.8
"Thursday, September 01, 2022",Region 3,Facility 48,14118.25791,EF,5600.0,651.38,308758.06,40.0,0,0.8
"Sunday, June 01, 2025",Region 3,Facility 46,14185.34303,EF,4488.1,1751.07,430173.9,40.0,0,0.8
"Friday, April 01, 2022",Region 3,Facility 48,14199.8369,EF,4358.0,689.61,341845.34,40.0,0,0.8
"Sunday, December 01, 2024",Region 3,Facility 48,14230.82019,EF,2761.0,837.59,216300.06,40.0,0,0.8
"Sunday, September 01, 2024",Region 3,Facility 46,14304.661,EF,4497.72,1772.86,248270.65,40.0,0,0.8
"Tuesday, February 01, 2022",Region 3,Facility 48,14325.04423,EF,4735.0,644.83,303725.37,40.0,0,0.8
"Sunday, December 01, 2024",Region 3,Facility 46,14401.81299,EF,2824.26,1910.43,547864.1,40.0,0,0.8
"Friday, July 01, 2022",Region 3,Facility 46,14517.49367,EF,4723.81,1818.76,285183.66,40.0,0,0.8
"Saturday, February 01, 2025",Region 3,Facility 48,14531.66077,EF,3015.0,1185.69,147326.8,40.0,0,0.8
"Friday, August 01, 2025",Region 3,Facility 46,14610.08227,EF,4703.58,1772.98,465294.64,40.0,0,0.8
"Tuesday, August 01, 2023",Region 3,Facility 46,14615.1877,EF,4486.31,1784.34,383465.34,40.0,0,0.8
"Saturday, October 01, 2022",Region 3,Facility 48,14625.97167,EF,5598.0,787.16,354609.45,40.0,0,0.8
"Saturday, January 01, 2022",Region 3,Facility 48,14645.31433,EF,3905.0,784.98,315564.16,40.0,0,0.8
"Sunday, January 01, 2023",Region 3,Facility 48,14675.29717,EF,6080.0,895.57,373642.18,40.0,0,0.8
"Thursday, January 01, 2015",Region 4,Facility 22,14703.225,EF,6282.0,5455.42,387000.0,0.0,0,1.0
"Friday, September 01, 2023",Region 3,Facility 46,14786.52782,EF,3840.13,1922.4,376771.79,40.0,0,0.8
"Tuesday, March 01, 2022",Region 3,Facility 48,14801.38362,EF,6088.46,946.87,440391.41,40.0,0,0.8
"Tuesday, April 01, 2025",Region 3,Facility 46,14811.69998,EF,3423.26,1995.09,598143.62,40.0,0,0.8
"Wednesday, March 01, 2023",Region 3,Facility 48,14876.16929,EF,5599.0,828.97,472174.24,40.0,0,0.8
"Wednesday, February 01, 2023",Region 3,Facility 48,15003.33952,EF,4502.0,793.73,277090.51,40.0,0,0.8
"Wednesday, November 01, 2023",Region 3,Facility 46,15052.49218,EF,3891.79,1930.8,502862.57,40.0,0,0.8
"Friday, April 01, 2022",Region 3,Facility 46,15143.98044,EF,3738.74,2005.82,301841.43,40.0,0,0.8
"Tuesday, November 01, 2022",Region 3,Facility 48,15168.02125,EF,6118.0,955.25,397673.51,40.0,0,0.8
"Sunday, May 01, 2022",Region 3,Facility 46,15199.91278,EF,4431.1,1997.72,301793.9,40.0,0,0.8
"Wednesday, June 01, 2022",Region 3,Facility 46,15378.75959,EF,5154.36,1997.2,350314.45,40.0,0,0.8
"Thursday, June 01, 2023",Region 3,Facility 46,15409.94832,EF,4756.22,1982.35,402010.71,40.0,0,0.8
"Tuesday, March 01, 2022",Region 3,Facility 46,15439.45922,EF,3906.88,2149.78,374344.78,40.0,0,0.8
"Saturday, July 01, 2023",Region 3,Facility 46,15450.06099,EF,4852.74,1973.45,412613.0,40.0,0,0.8
"Monday, January 01, 2024",Region 3,Facility 48,15519.07712,EF,4300.0,1049.12,187642.09,40.0,0,0.8
"Wednesday, May 01, 2024",Region 3,Facility 46,15677.68481,EF,4185.67,2096.2,493296.94,40.0,0,0.8
"Thursday, January 01, 2015",Region 2,Facility 18,15680.87997,EF,27330.04,1676.84,1891484.3,0.0,0,1.2
"Saturday, October 01, 2022",Region 3,Facility 46,15681.40088,EF,4891.88,2074.35,273716.09,40.0,0,0.8
"Saturday, June 01, 2024",Region 3,Facility 46,15723.45655,EF,5052.59,2036.31,371868.0,40.0,0,0.8
"Thursday, August 01, 2024",Region 3,Facility 46,16092.13,EF,4753.52,2130.3,435305.37,40.0,0,0.8
"Wednesday, January 01, 2025",Region 3,Facility 48,16305.90949,EF,3887.0,1411.35,244849.16,40.0,0,0.8
"Monday, January 01, 2024",Region 3,Facility 46,16384.11746,EF,3389.1,2360.82,304728.37,40.0,0,0.8
"Saturday, March 01, 2025",Region 3,Facility 46,16395.86804,EF,4973.37,2296.34,519872.16,40.0,0,0.8
"Monday, May 01, 2023",Region 3,Facility 46,16408.79552,EF,5110.8,2226.83,409620.93,40.0,0,0.8
"Sunday, October 01, 2023",Region 3,Facility 46,16478.67633,EF,4609.25,2211.88,385555.06,40.0,0,0.8
"Tuesday, October 01, 2024",Region 3,Facility 46,16564.6993,EF,5238.88,2252.94,526629.0,40.0,0,0.8
"Thursday, May 01, 2025",Region 3,Facility 46,16635.29781,EF,5148.86,2236.08,432776.17,40.0,0,0.8
"Wednesday, February 01, 2023",Region 3,Facility 46,16745.51665,EF,4524.53,2322.88,333815.88,40.0,0,0.8
"Thursday, December 01, 2022",Region 3,Facility 46,16917.97723,EF,5657.0,2334.93,517350.07,40.0,0,0.8
"Monday, April 01, 2024",Region 3,Facility 46,16990.89347,EF,4950.02,2321.02,499818.98,40.0,0,0.8
"Saturday, April 01, 2023",Region 3,Facility 46,17046.57857,EF,4642.53,2321.5,417636.35,40.0,0,0.8
"Tuesday, February 01, 2022",Region 3,Facility 46,17073.42319,EF,4594.75,2366.51,326648.7,40.0,0,0.8
"Saturday, February 01, 2025",Region 3,Facility 46,17140.17091,EF,4290.68,2382.65,440768.9,40.0,0,0.8
"Friday, March 01, 2024",Region 3,Facility 46,17270.72029,EF,4871.32,2442.76,513106.97,40.0,0,0.8
"Thursday, February 01, 2024",Region 3,Facility 46,17381.55145,EF,4345.85,2409.37,418322.18,40.0,0,0.8
"Tuesday, November 01, 2022",Region 3,Facility 46,17522.33493,EF,5500.93,2389.58,292792.66,40.0,0,0.8
"Friday, November 01, 2024",Region 3,Facility 46,17581.48602,EF,4146.83,2391.51,440493.48,40.0,0,0.8
"Wednesday, March 01, 2023",Region 3,Facility 46,18111.21736,EF,5871.63,2632.57,418895.29,40.0,0,0.8
"Saturday, January 01, 2022",Region 3,Facility 46,18314.23905,EF,4096.19,2610.8,385695.75,40.0,0,0.8
